detector,file_stem,frame_number,annotation_index,kind,box_pixels,covered_pixels,coverage,box_iou,detected,matched_source,label,wfgt_class,occupied_bw_hz,power_db,length_samples,sample_count,time_group,attenuation_db,bucket_signal_class,bucket_bandwidth,bucket_pulse_length,bucket_power_db,bucket_attenuation_db,bucket_time_group
finetuned_dino,lte_attenuation_dB_0,2,0,zadoff_chu,2084,2082,0.9990403071017274,0.9990403071017274,True,True,ZC,ZC,,,,2955,0,0,ZC,unknown,<10k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,1,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,0,0,ZC,unknown,<10k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,2,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,0,0,ZC,unknown,<10k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,3,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,0,0,METADATA,unknown,10k-100k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,4,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,0,0,METADATA,unknown,10k-100k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,5,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,0,0,METADATA,unknown,10k-100k,unknown,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,6,waveform,205774,197554,0.9600532623169108,0.9600532623169108,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,7,waveform,205774,197855,0.9615160321517782,0.9615160321517782,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,8,waveform,205774,197646,0.9605003547581327,0.9605003547581327,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,9,waveform,154536,147322,0.9533183206502045,0.9533183206502045,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,10,waveform,154536,148401,0.9603005125019413,0.9603005125019413,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,11,waveform,154262,147956,0.959121494600096,0.959121494600096,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,2,12,waveform,103024,99255,0.9634162913495884,0.9634162913495884,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,0,0,LTE,2-10MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,0,waveform,155457,147237,0.9471236419074085,0.9471236419074085,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,1,waveform,155457,147879,0.9512534012620854,0.9512534012620854,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,2,waveform,155457,147686,0.9500119003968943,0.9500119003968943,True,True,LTE,LTE,18000000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,3,waveform,116748,110003,0.9422259910234009,0.9422259910234009,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,4,waveform,116748,110898,0.9498920752389762,0.9498920752389762,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,5,waveform,116541,110705,0.9499232029929381,0.9499232029929381,True,True,LTE,LTE,13500000.0,0.0,4915200,4915200,0,0,LTE,10-25MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,6,waveform,77832,74008,0.9508685373625244,0.9508685373625244,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,0,0,LTE,2-10MHz,1M-5M,0dB,0dB,0
finetuned_dino,lte_attenuation_dB_0,3,7,zadoff_chu,4168,4168,1.0,1.0,True,True,ZC,ZC,,,,2955,1,0,ZC,unknown,<10k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,8,zadoff_chu,4168,4154,0.996641074856046,0.996641074856046,True,True,ZC,ZC,,,,2955,1,0,ZC,unknown,<10k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,9,zadoff_chu,4168,4154,0.996641074856046,0.996641074856046,True,True,ZC,ZC,,,,2955,1,0,ZC,unknown,<10k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,10,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,1,0,METADATA,unknown,10k-100k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,11,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,1,0,METADATA,unknown,10k-100k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,12,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,1,0,METADATA,unknown,10k-100k,unknown,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,13,waveform,45120,44508,0.986436170212766,0.986436170212766,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,14,waveform,45120,45080,0.999113475177305,0.999113475177305,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,15,waveform,22680,22645,0.9984567901234568,0.9984567901234568,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,16,waveform,22680,22680,1.0,1.0,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,17,waveform,22680,22519,0.9929012345679012,0.9929012345679012,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,18,waveform,13680,13664,0.9988304093567252,0.9988304093567252,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,19,waveform,13680,13652,0.997953216374269,0.997953216374269,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,20,waveform,13560,13320,0.9823008849557522,0.9823008849557522,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,3,21,waveform,5520,5052,0.9152173913043479,0.9152173913043479,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,1,0,LTE,<2MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,0,waveform,135736,126236,0.9300111982082867,0.9300111982082867,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,1,waveform,135736,127998,0.942992279130076,0.942992279130076,True,True,LTE,LTE,9000000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,2,waveform,68229,64244,0.9415937504580164,0.9415937504580164,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,3,waveform,68229,64330,0.9428542115522724,0.9428542115522724,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,4,waveform,68229,64071,0.9390581717451524,0.9390581717451524,True,True,LTE,LTE,4500000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,5,waveform,41154,38768,0.9420226466443116,0.9420226466443116,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,6,waveform,41154,38690,0.9401273266268163,0.9401273266268163,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,7,waveform,40793,37900,0.9290809697742259,0.9290809697742259,True,True,LTE,LTE,2700000.0,0.0,4915200,4915200,1,0,LTE,2-10MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,8,waveform,16606,14442,0.8696856557870649,0.8696856557870649,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,1,0,LTE,<2MHz,1M-5M,0dB,0dB,1
finetuned_dino,lte_attenuation_dB_0,4,9,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,2,0,ZC,unknown,<10k,unknown,0dB,2
finetuned_dino,lte_attenuation_dB_0,4,10,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,2,0,METADATA,unknown,10k-100k,unknown,0dB,2
finetuned_dino,lte_attenuation_dB_0,5,0,waveform,21988,16428,0.7471348008004366,0.7471348008004366,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,2,0,LTE,<2MHz,1M-5M,0dB,0dB,2
finetuned_dino,lte_attenuation_dB_0,5,1,waveform,21988,19140,0.8704748044387848,0.8704748044387848,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,2,0,LTE,<2MHz,1M-5M,0dB,0dB,2
finetuned_dino,lte_attenuation_dB_0,6,0,waveform,138,108,0.782608695652174,0.782608695652174,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,2,0,LTE,<2MHz,1M-5M,0dB,0dB,2
finetuned_dino,lte_attenuation_dB_0,6,1,waveform,138,138,1.0,1.0,True,True,LTE,LTE,1080000.0,0.0,4915200,4915200,2,0,LTE,<2MHz,1M-5M,0dB,0dB,2
finetuned_dino,lte_attenuation_dB_0,6,2,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,3,0,ZC,unknown,<10k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,3,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,3,0,ZC,unknown,<10k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,4,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,3,0,ZC,unknown,<10k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,5,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,3,0,METADATA,unknown,10k-100k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,6,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,3,0,METADATA,unknown,10k-100k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,7,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,3,0,METADATA,unknown,10k-100k,unknown,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,8,waveform,180991,172605,0.9536662043969037,0.9536662043969037,True,True,LTE,LTE,18000000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,9,waveform,180991,172960,0.9556276278930996,0.9556276278930996,True,True,LTE,LTE,18000000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,10,waveform,180991,173219,0.9570586382748314,0.9570586382748314,True,True,LTE,LTE,18000000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,11,waveform,135924,129177,0.9503619669815485,0.9503619669815485,True,True,LTE,LTE,13500000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,12,waveform,135924,129675,0.9540257791118566,0.9540257791118566,True,True,LTE,LTE,13500000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,13,waveform,135683,129612,0.9552560011202582,0.9552560011202582,True,True,LTE,LTE,13500000.0,0.0,2457600,2457600,3,0,LTE,10-25MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,6,14,waveform,90616,86590,0.9555707601306612,0.9555707601306612,True,True,LTE,LTE,9000000.0,0.0,2457600,2457600,3,0,LTE,2-10MHz,1M-5M,0dB,0dB,3
finetuned_dino,lte_attenuation_dB_0,7,0,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,4,0,ZC,unknown,<10k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,1,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,4,0,ZC,unknown,<10k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,2,zadoff_chu,2084,2082,0.9990403071017274,0.9990403071017274,True,True,ZC,ZC,,,,2955,4,0,ZC,unknown,<10k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,3,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,4,0,METADATA,unknown,10k-100k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,4,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,4,0,METADATA,unknown,10k-100k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,5,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,4,0,METADATA,unknown,10k-100k,unknown,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,6,waveform,90616,85718,0.9459477354992496,0.9459477354992496,True,True,LTE,LTE,9000000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,7,waveform,90616,86464,0.9541802772137371,0.9541802772137371,True,True,LTE,LTE,9000000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,8,waveform,45549,43420,0.9532591275329865,0.9532591275329865,True,True,LTE,LTE,4500000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,9,waveform,45549,43566,0.9564644668379109,0.9564644668379109,True,True,LTE,LTE,4500000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,10,waveform,45549,43610,0.9574304595051483,0.9574304595051483,True,True,LTE,LTE,4500000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,11,waveform,27474,26308,0.9575598747907113,0.9575598747907113,True,True,LTE,LTE,2700000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,12,waveform,27474,26268,0.9561039528281284,0.9561039528281284,True,True,LTE,LTE,2700000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,13,waveform,27233,25692,0.943414240076378,0.943414240076378,True,True,LTE,LTE,2700000.0,0.0,2457600,2457600,4,0,LTE,2-10MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,14,waveform,11086,9854,0.8888688435865055,0.8888688435865055,True,True,LTE,LTE,1080000.0,0.0,2457600,2457600,4,0,LTE,<2MHz,1M-5M,0dB,0dB,4
finetuned_dino,lte_attenuation_dB_0,7,15,zadoff_chu,4168,4168,1.0,1.0,True,True,ZC,ZC,,,,2955,5,0,ZC,unknown,<10k,unknown,0dB,5
finetuned_dino,lte_attenuation_dB_0,7,16,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,5,0,METADATA,unknown,10k-100k,unknown,0dB,5
finetuned_dino,lte_attenuation_dB_0,8,0,waveform,11086,8332,0.7515785675626917,0.7515785675626917,True,True,LTE,LTE,1080000.0,0.0,2457600,2457600,5,0,LTE,<2MHz,1M-5M,0dB,0dB,5
finetuned_dino,lte_attenuation_dB_0,8,1,waveform,11086,9822,0.8859823200432978,0.8859823200432978,True,True,LTE,LTE,1080000.0,0.0,2457600,2457600,5,0,LTE,<2MHz,1M-5M,0dB,0dB,5
finetuned_dino,lte_attenuation_dB_0,8,2,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,6,0,ZC,unknown,<10k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,3,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,6,0,ZC,unknown,<10k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,4,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,6,0,ZC,unknown,<10k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,5,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,6,0,METADATA,unknown,10k-100k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,6,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,6,0,METADATA,unknown,10k-100k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,7,metadata,7588,7588,1.0,1.0,True,True,METADATA,METADATA,,,,53760,6,0,METADATA,unknown,10k-100k,unknown,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,8,waveform,53321,53121,0.9962491326119165,0.9962491326119165,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,9,waveform,53321,53321,1.0,1.0,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,10,waveform,53321,53317,0.9999249826522383,0.9999249826522383,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,11,waveform,40044,39855,0.995280191789032,0.995280191789032,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,12,waveform,40044,40044,1.0,1.0,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,13,waveform,39973,39973,1.0,1.0,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,8,14,waveform,26696,26696,1.0,1.0,True,True,LTE,LTE,9000000.0,0.0,1228800,1228800,6,0,LTE,2-10MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,0,waveform,37550,37390,0.9957390146471371,0.9957390146471371,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,1,waveform,37550,37550,1.0,1.0,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,2,waveform,37550,37550,1.0,1.0,True,True,LTE,LTE,18000000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,3,waveform,28200,28059,0.995,0.995,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,4,waveform,28200,28200,1.0,1.0,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,5,waveform,28150,28150,1.0,1.0,True,True,LTE,LTE,13500000.0,0.0,1228800,1228800,6,0,LTE,10-25MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,6,waveform,18800,18800,1.0,1.0,True,True,LTE,LTE,9000000.0,0.0,1228800,1228800,6,0,LTE,2-10MHz,1M-5M,0dB,0dB,6
finetuned_dino,lte_attenuation_dB_0,9,7,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,7,0,ZC,unknown,<10k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,8,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,7,0,ZC,unknown,<10k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,9,zadoff_chu,2084,2084,1.0,1.0,True,True,ZC,ZC,,,,2955,7,0,ZC,unknown,<10k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,10,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,7,0,METADATA,unknown,10k-100k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,11,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,7,0,METADATA,unknown,10k-100k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,12,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,7,0,METADATA,unknown,10k-100k,unknown,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,13,waveform,45496,44664,0.9817126780376296,0.9817126780376296,True,True,LTE,LTE,9000000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,14,waveform,45496,45388,0.9976261649375769,0.9976261649375769,True,True,LTE,LTE,9000000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,15,waveform,22869,22839,0.9986881805063623,0.9986881805063623,True,True,LTE,LTE,4500000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,16,waveform,22869,22863,0.9997376361012724,0.9997376361012724,True,True,LTE,LTE,4500000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,17,waveform,22869,22813,0.997551270278543,0.997551270278543,True,True,LTE,LTE,4500000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,18,waveform,13794,13786,0.9994200376975496,0.9994200376975496,True,True,LTE,LTE,2700000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,19,waveform,13794,13702,0.993330433521821,0.993330433521821,True,True,LTE,LTE,2700000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,20,waveform,13673,13414,0.9810575586923134,0.9810575586923134,True,True,LTE,LTE,2700000.0,0.0,1228800,1228800,7,0,LTE,2-10MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,21,waveform,5566,5102,0.9166367229608336,0.9166367229608336,True,True,LTE,LTE,1080000.0,0.0,1228800,1228800,7,0,LTE,<2MHz,1M-5M,0dB,0dB,7
finetuned_dino,lte_attenuation_dB_0,9,22,zadoff_chu,4168,4168,1.0,1.0,True,True,ZC,ZC,,,,2955,8,0,ZC,unknown,<10k,unknown,0dB,8
finetuned_dino,lte_attenuation_dB_0,9,23,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,8,0,METADATA,unknown,10k-100k,unknown,0dB,8
finetuned_dino,lte_attenuation_dB_0,10,0,waveform,5566,4356,0.782608695652174,0.782608695652174,True,True,LTE,LTE,1080000.0,0.0,1228800,1228800,8,0,LTE,<2MHz,1M-5M,0dB,0dB,8
finetuned_dino,lte_attenuation_dB_0,10,1,waveform,5566,5146,0.9245418613007546,0.9245418613007546,True,True,LTE,LTE,1080000.0,0.0,1228800,1228800,8,0,LTE,<2MHz,1M-5M,0dB,0dB,8
finetuned_dino,lte_attenuation_dB_0,10,2,zadoff_chu,4168,4144,0.9942418426103646,0.9942418426103646,True,True,ZC,ZC,,,,2955,9,0,ZC,unknown,<10k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,3,zadoff_chu,4168,4124,0.989443378119002,0.989443378119002,True,True,ZC,ZC,,,,2955,9,0,ZC,unknown,<10k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,4,zadoff_chu,4168,4124,0.989443378119002,0.989443378119002,True,True,ZC,ZC,,,,2955,9,0,ZC,unknown,<10k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,5,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,9,0,METADATA,unknown,10k-100k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,6,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,9,0,METADATA,unknown,10k-100k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,7,metadata,6504,6504,1.0,1.0,True,True,METADATA,METADATA,,,,53760,9,0,METADATA,unknown,10k-100k,unknown,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,8,waveform,18775,18705,0.9962716378162451,0.9962716378162451,True,True,LTE,LTE,18000000.0,0.0,245760,245760,9,0,LTE,10-25MHz,100k-1M,0dB,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,9,waveform,18775,18775,1.0,1.0,True,True,LTE,LTE,18000000.0,0.0,245760,245760,9,0,LTE,10-25MHz,100k-1M,0dB,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,10,waveform,18775,18762,0.9993075898801598,0.9993075898801598,True,True,LTE,LTE,18000000.0,0.0,245760,245760,9,0,LTE,10-25MHz,100k-1M,0dB,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,11,waveform,14100,14043,0.9959574468085106,0.9959574468085106,True,True,LTE,LTE,13500000.0,0.0,245760,245760,9,0,LTE,10-25MHz,100k-1M,0dB,0dB,9
finetuned_dino,lte_attenuation_dB_0,10,12,waveform,14100,14100,1.0,1.0,True,True,LTE,LTE,13500000.0,0.0,245760,245760,9,0,LTE,10-25MHz,100k-1M,0dB,0dB,9
