detector,file_stem,frame_number,attenuation_db,coverage,box_iou,bucket_signal_class,bucket_bandwidth,bucket_pulse_length
coherent_power,attenuation_dB_0,7,0,0.02022643292944917,0.02022643292944917,BPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,7,0,0.02303823612247361,0.02303823612247361,BPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,7,0,0.0283008999101431,0.0283008999101431,BPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,7,0,0.14355544276875484,0.14355544276875484,BPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,7,0,0.20803079275243755,0.20803079275243755,BPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,7,0,0.7241822351568472,0.7241822351568472,BPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,7,0,0.9999946291999656,0.9999946291999656,BPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,7,0,0.9999597655673725,0.9999597655673725,BPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,7,0,0.9997988278368628,0.9997988278368628,BPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,12,0,0.018734903381642513,0.018734903381642513,BPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,12,0,0.020783626392265504,0.020783626392265504,BPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,12,0,0.02056029852433991,0.02056029852433991,BPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,12,0,0.06744602958937199,0.06744602958937199,BPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,12,0,0.6278170407644033,0.6278170407644033,BPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,12,0,0.841052750607791,0.841052750607791,BPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,12,0,0.9999949677938809,0.9999949677938809,BPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,12,0,1.0,1.0,BPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,12,0,0.9999915191948889,0.9999915191948889,BPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.06964570732526881,0.06964570732526881,BPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.08142559833506764,0.08142559833506764,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.09281660692951016,0.09281660692951016,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.08779040615076049,0.08779040615076049,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.6828214971209213,0.6828214971209213,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,18,0,0.7159309021113244,0.7159309021113244,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,18,0,0.042013033661740556,0.042013033661740556,BPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.050333086602516654,0.050333086602516654,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.05718903940886699,0.05718903940886699,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,18,0,0.049133464355904946,0.049133464355904946,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.19284221690188172,0.19284221690188172,BPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9612011297755314,0.9612011297755314,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9135304659498208,0.9135304659498208,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9786060504763496,0.9786060504763496,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9904030710172744,0.9904030710172744,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,18,0,1.0,1.0,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,18,0,0.1652892164408867,0.1652892164408867,BPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9501263431940581,0.9501263431940581,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9672619047619048,0.9672619047619048,BPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,18,0,0.9689374409760331,0.9689374409760331,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,0.9995201535508638,0.9995201535508638,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,18,0,0.9995201535508638,0.9995201535508638,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,18,0,1.0,1.0,BPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.1855026031237485,0.1855026031237485,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.32044379180943056,0.32044379180943056,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.19581048278342175,0.19581048278342175,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.20363211363840691,0.20363211363840691,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.31644640234948607,0.31644640234948607,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.2016542299739279,0.2016542299739279,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.8067967275015733,0.8067967275015733,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.9436752674638137,0.9436752674638137,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.7838263058527376,0.7838263058527376,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.7999040307101728,0.7999040307101728,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,23,0,0.75,0.75,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,23,0,0.8627639155470249,0.8627639155470249,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,23,0,0.7457142857142857,0.7457142857142857,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.9792857142857143,0.9792857142857143,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.735,0.735,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.9257142857142857,0.9257142857142857,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.7292857142857143,0.7292857142857143,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.8276923076923077,0.8276923076923077,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.8846153846153846,0.8846153846153846,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.9791666666666666,0.9791666666666666,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,23,0,0.8784615384615385,0.8784615384615385,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,0.989347216659992,0.989347216659992,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,0.9980420949583945,0.9980420949583945,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,0.9959543288681111,0.9959543288681111,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,0.998651442956037,0.998651442956037,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,0.7262476007677543,0.7262476007677543,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,23,0,0.8709213051823417,0.8709213051823417,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,23,0,0.7137715930902111,0.7137715930902111,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,23,0,0.9867773677736777,0.9867773677736777,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,0.9870441458733206,0.9870441458733206,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,23,0,0.9990403071017274,0.9990403071017274,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,23,0,1.0,1.0,BPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,29,0,0.03336810368060368,0.03336810368060368,QPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,29,0,0.039313568793337576,0.039313568793337576,QPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,29,0,0.04318796341917729,0.04318796341917729,QPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,29,0,0.10993806306306306,0.10993806306306306,QPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,29,0,0.24972540348262892,0.24972540348262892,QPSK,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,29,0,0.6998810282047276,0.6998810282047276,QPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,29,0,1.0,1.0,QPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,29,0,1.0,1.0,QPSK,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,29,0,1.0,1.0,QPSK,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.09445987654320988,0.09445987654320988,QPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.14328725038402457,0.14328725038402457,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.14549382716049383,0.14549382716049383,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.1451305683563748,0.1451305683563748,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,1.0,1.0,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,35,0,1.0,1.0,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,35,0,0.030504660631613757,0.030504660631613757,QPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.04515031819179285,0.04515031819179285,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.06729497354497355,0.06729497354497355,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,35,0,0.05349946541656386,0.05349946541656386,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.2846064814814815,0.2846064814814815,QPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.9198771121351766,0.9198771121351766,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.9721604938271605,0.9721604938271605,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.9260215053763441,0.9260215053763441,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.7072936660268714,0.7072936660268714,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,35,0,1.0,1.0,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,35,0,0.12694020750661375,0.12694020750661375,QPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.9287908711871845,0.9287908711871845,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.8368606701940036,0.8368606701940036,QPSK,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,35,0,0.9545809688296735,0.9545809688296735,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,35,0,1.0,1.0,QPSK,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.043180887172284646,0.043180887172284646,QPSK,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.3145045965270684,0.3145045965270684,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.24760715771951727,0.24760715771951727,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.27691521961184884,0.27691521961184884,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.9011516314779271,0.9011516314779271,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,40,0,0.6641074856046065,0.6641074856046065,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,40,0,0.6952975047984645,0.6952975047984645,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,40,0,0.2619890176937157,0.2619890176937157,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.2890877454635844,0.2890877454635844,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.17545541706615533,0.17545541706615533,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.24339131625804683,0.24339131625804683,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.25139821029082776,0.25139821029082776,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.19723325571839473,0.19723325571839473,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.9079578139980825,0.9079578139980825,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.8571428571428571,0.8571428571428571,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,40,0,0.9328859060402684,0.9328859060402684,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,0.023154040847378276,0.023154040847378276,QPSK,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,0.999591419816139,0.999591419816139,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,0.7024952015355086,0.7024952015355086,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,40,0,0.8066218809980806,0.8066218809980806,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,40,0,0.6549904030710173,0.6549904030710173,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,ZC,25-60MHz,<10k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,METADATA,25-60MHz,10k-100k
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
finetuned_dino,attenuation_dB_0,40,0,1.0,1.0,QPSK,<2MHz,1M-5M
coherent_power,attenuation_dB_0,46,0,0.018898334397616005,0.018898334397616005,16QAM,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,46,0,0.029810643811042457,0.029810643811042457,16QAM,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,46,0,0.02690585343166567,0.02690585343166567,16QAM,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,46,0,0.14999068752660707,0.14999068752660707,16QAM,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,46,0,0.3315819546873962,0.3315819546873962,16QAM,10-25MHz,1M-5M
cuda_dino,attenuation_dB_0,46,0,0.5789409341571988,0.5789409341571988,16QAM,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,46,0,1.0,1.0,16QAM,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,46,0,1.0,1.0,16QAM,10-25MHz,1M-5M
finetuned_dino,attenuation_dB_0,46,0,1.0,1.0,16QAM,10-25MHz,1M-5M
coherent_power,attenuation_dB_0,51,0,0.017997685185185186,0.017997685185185186,16QAM,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,51,0,0.028611941054337366,0.028611941054337366,16QAM,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,51,0,0.027747252747252746,0.027747252747252746,16QAM,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,51,0,0.02459107712563934,0.02459107712563934,16QAM,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,51,0,0.04942956349206349,0.04942956349206349,16QAM,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,51,0,0.9096774193548387,0.9096774193548387,16QAM,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,51,0,0.8112332112332112,0.8112332112332112,16QAM,2-10MHz,1M-5M
cuda_dino,attenuation_dB_0,51,0,0.9302172481895984,0.9302172481895984,16QAM,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,51,0,1.0,1.0,16QAM,>=60MHz,1M-5M
finetuned_dino,attenuation_dB_0,51,0,1.0,1.0,16QAM,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,51,0,1.0,1.0,16QAM,2-10MHz,1M-5M
finetuned_dino,attenuation_dB_0,51,0,1.0,1.0,16QAM,2-10MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.06242934431524548,0.06242934431524548,16QAM,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.22381959126145173,0.22381959126145173,16QAM,<2MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.23858742463393626,0.23858742463393626,16QAM,<2MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.14376321353065538,0.14376321353065538,16QAM,<2MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.8723608445297505,0.8723608445297505,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,57,0,0.8066218809980806,0.8066218809980806,ZC,25-60MHz,<10k
coherent_power,attenuation_dB_0,57,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,57,0,1.0,1.0,METADATA,25-60MHz,10k-100k
coherent_power,attenuation_dB_0,57,0,0.0497261699120603,0.0497261699120603,16QAM,>=60MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.2883508451347647,0.2883508451347647,16QAM,<2MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.20956635026986786,0.20956635026986786,16QAM,<2MHz,1M-5M
coherent_power,attenuation_dB_0,57,0,0.29520328917313843,0.29520328917313843,16QAM,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,0.03313246931524548,0.03313246931524548,16QAM,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,16QAM,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,16QAM,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,16QAM,<2MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,0.5662188099808061,0.5662188099808061,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,57,0,0.8881957773512476,0.8881957773512476,ZC,25-60MHz,<10k
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,METADATA,25-60MHz,10k-100k
cuda_dino,attenuation_dB_0,57,0,0.08431316739949749,0.08431316739949749,16QAM,>=60MHz,1M-5M
cuda_dino,attenuation_dB_0,57,0,1.0,1.0,16QAM,<2MHz,1M-5M
