stem,atten,det,coverage,label,bw_bucket,detected
attenuation_dB_0,0,coherent_power,0.8555662188099808,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8973128598848369,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.17287615740740742,BPSK,>=60MHz,False
attenuation_dB_0,0,coherent_power,0.1976878612716763,BPSK,10-25MHz,False
attenuation_dB_0,0,coherent_power,0.19983815028901733,BPSK,10-25MHz,False
attenuation_dB_0,0,cuda_dino,0.9664107485604606,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.7170023148148148,BPSK,>=60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,BPSK,10-25MHz,True
attenuation_dB_0,0,cuda_dino,0.9726936416184971,BPSK,10-25MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,BPSK,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,BPSK,10-25MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,BPSK,10-25MHz,True
attenuation_dB_0,0,coherent_power,0.21973296024818273,Broadband_FM,>=60MHz,False
attenuation_dB_0,0,coherent_power,0.3258200482152578,Broadband_FM,10-25MHz,True
attenuation_dB_0,0,coherent_power,0.4073032849503438,Broadband_FM,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.5457792207792208,Broadband_FM,<2MHz,True
attenuation_dB_0,0,coherent_power,0.8910748560460653,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.26845909749891017,Broadband_FM,>=60MHz,False
attenuation_dB_0,0,cuda_dino,0.3426051792518858,Broadband_FM,10-25MHz,True
attenuation_dB_0,0,cuda_dino,0.9573109243697479,Broadband_FM,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_0,0,cuda_dino,0.9904030710172744,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9957571702302381,Broadband_FM,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9998755735282682,Broadband_FM,10-25MHz,True
attenuation_dB_0,0,finetuned_dino,0.999816653934301,Broadband_FM,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.27237309854497355,QPSK,>=60MHz,False
attenuation_dB_0,0,coherent_power,0.37376563528637263,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.39351851851851855,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.3838051349572087,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.710172744721689,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.9404990403071017,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.08916381436793698,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.09007607192254495,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.09524219035538452,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.06496099152835408,QPSK,>=60MHz,False
attenuation_dB_0,0,cuda_dino,0.2650359623015873,QPSK,>=60MHz,False
attenuation_dB_0,0,cuda_dino,0.97761685319289,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9905753968253969,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9593482554312047,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.8747600767754319,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.5858925143953935,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9565749469376829,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.89046411556785,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9820050308515899,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.08976135676002767,QPSK,>=60MHz,False
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,0.9993416721527321,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9990403071017274,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_0,0,coherent_power,0.6005394345238095,QPSK,>=60MHz,True
attenuation_dB_0,0,coherent_power,0.7574061882817643,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.7437169312169312,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.7886750555144337,QPSK,2-10MHz,True
attenuation_dB_0,0,coherent_power,0.8358925143953935,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.79510556621881,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.12653075499311295,QPSK,>=60MHz,False
attenuation_dB_0,0,coherent_power,0.1777930030402946,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.18711260330578514,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.17556630839720808,QPSK,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.9313819577735125,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8992322456813819,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.9886532738095238,QPSK,>=60MHz,True
attenuation_dB_0,0,coherent_power,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,coherent_power,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,coherent_power,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,cuda_dino,0.8723493303571429,QPSK,>=60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9444444444444444,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9929681717246485,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.6506717850287908,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.6813819577735125,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.4213907541322314,QPSK,>=60MHz,True
attenuation_dB_0,0,cuda_dino,0.9944760844431122,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9901859504132231,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.9921209266475399,QPSK,2-10MHz,True
attenuation_dB_0,0,cuda_dino,0.7658349328214972,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9577735124760077,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9698660714285714,QPSK,>=60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9997364259356879,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9997364259356879,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8285971943887775,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8119238476953908,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8045290581162324,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.7845490981963927,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.8708216432865732,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,coherent_power,0.8795190380761523,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,coherent_power,0.6765834932821497,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.7173704414587332,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.7480806142034548,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9919609910384818,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9874802319451766,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.9625724828676858,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,cuda_dino,0.0,ZC,25-60MHz,False
attenuation_dB_0,0,cuda_dino,0.01871401151631478,ZC,25-60MHz,False
attenuation_dB_0,0,cuda_dino,0.04654510556621881,ZC,25-60MHz,False
attenuation_dB_0,0,cuda_dino,0.5063038130381304,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.5305965559655597,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,0.596709717097171,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9995201535508638,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9995201535508638,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9998396793587174,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9990403071017274,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9942418426103646,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.031746031746031744,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,coherent_power,0.0,5G_Downlink,2-10MHz,False
attenuation_dB_0,0,cuda_dino,0.9961612284069098,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,0.994721689059501,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9889635316698656,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,0.9779270633397313,ZC,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,0.9879518072289156,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_0,0,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_5,5,coherent_power,0.6746641074856046,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.6674664107485605,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.1655837875553529,Broadband_FM,>=60MHz,False
attenuation_dB_5,5,coherent_power,0.28805044777701233,Broadband_FM,10-25MHz,False
attenuation_dB_5,5,coherent_power,0.4551795939614784,Broadband_FM,2-10MHz,True
attenuation_dB_5,5,coherent_power,0.697179203539823,Broadband_FM,<2MHz,True
attenuation_dB_5,5,cuda_dino,0.2423576713435991,Broadband_FM,>=60MHz,False
attenuation_dB_5,5,cuda_dino,0.3319590906682211,Broadband_FM,10-25MHz,True
attenuation_dB_5,5,cuda_dino,0.9254034357105674,Broadband_FM,2-10MHz,True
attenuation_dB_5,5,cuda_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_5,5,finetuned_dino,0.9996312684365781,Broadband_FM,>=60MHz,True
attenuation_dB_5,5,finetuned_dino,0.9998357267765354,Broadband_FM,10-25MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,Broadband_FM,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_5,5,coherent_power,0.07755553092986604,QPSK,>=60MHz,False
attenuation_dB_5,5,coherent_power,0.11628591038337092,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.1144109535066982,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.12055103441513874,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.7730326295585412,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.031118673998569386,QPSK,>=60MHz,False
attenuation_dB_5,5,coherent_power,0.04669607009355037,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.056608647273883324,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.06041940003113256,QPSK,2-10MHz,False
attenuation_dB_5,5,cuda_dino,0.1174183658392435,QPSK,>=60MHz,False
attenuation_dB_5,5,cuda_dino,0.8878811648200804,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9646867612293144,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9167565447592901,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9841650671785028,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,0.10227082215665236,QPSK,>=60MHz,False
attenuation_dB_5,5,cuda_dino,0.9161606772017958,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.8450762994754412,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9613511530165225,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,0.9995201535508638,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,coherent_power,0.09384765625,QPSK,>=60MHz,False
attenuation_dB_5,5,coherent_power,0.13732718894009216,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.1371527777777778,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.13367875647668392,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.6285988483685221,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.6967370441458733,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.12119597968319559,QPSK,>=60MHz,False
attenuation_dB_5,5,coherent_power,0.17937738192095234,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.20639634986225897,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.21209266475399308,QPSK,2-10MHz,False
attenuation_dB_5,5,coherent_power,0.8992322456813819,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,0.8262955854126679,ZC,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,0.15581868489583334,QPSK,>=60MHz,False
attenuation_dB_5,5,cuda_dino,0.9672235023041474,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.900636574074074,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9805051813471503,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.6094049904030711,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,0.791746641074856,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,0.2593540160123967,QPSK,>=60MHz,False
attenuation_dB_5,5,cuda_dino,0.9914357898342825,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9786501377410468,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.9820151586519933,QPSK,2-10MHz,True
attenuation_dB_5,5,cuda_dino,0.5892514395393474,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,0.5892514395393474,ZC,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,0.9984185556141276,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,0.9942013705851345,METADATA,25-60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,0.9997430736950285,QPSK,2-10MHz,True
attenuation_dB_5,5,finetuned_dino,1.0,ZC,25-60MHz,True
